time;V(/vin);V(/vout);
0.100253;5.99863;3.24085;
0.100254;5.99837;3.24636;
0.100254;5.9981;3.25186;
0.100254;5.99781;3.25735;
0.100255;5.99749;3.26282;
0.100255;5.99715;3.26829;
0.100255;5.99679;3.27374;
0.100256;5.99641;3.27918;
0.100256;5.99601;3.28461;
0.100256;5.99559;3.29003;
0.100256;5.99514;3.29543;
0.100257;5.99468;3.30082;
0.100257;5.99419;3.30621;
0.100257;5.99368;3.31158;
0.100258;5.99315;3.31693;
0.100258;5.9926;3.32228;
0.100258;5.99203;3.32762;
0.100259;5.99144;3.33294;
0.100259;5.99082;3.33825;
0.100259;5.99018;3.34355;
0.100259;5.98953;3.34884;
0.10026;5.98885;3.35411;
0.10026;5.98815;3.35938;
0.10026;5.98743;3.36463;
0.100261;5.98669;3.36987;
0.100261;5.98592;3.37509;
0.100261;5.98514;3.38031;
0.100262;5.98433;3.38551;
0.100262;5.9835;3.39071;
0.100262;5.98265;3.39588;
0.100262;5.98178;3.40105;
0.100263;5.98089;3.40621;
0.100263;5.97998;3.41135;
0.100263;5.97905;3.41648;
0.100264;5.97809;3.4216;
0.100264;5.97712;3.42671;
0.100264;5.97612;3.4318;
0.100265;5.9751;3.43689;
0.100265;5.97406;3.44196;
0.100265;5.973;3.44701;
0.100265;5.97192;3.45206;
0.100266;5.97081;3.45709;
0.100266;5.96969;3.46211;
0.100266;5.96854;3.46712;
0.100267;5.96737;3.47212;
0.100267;5.96619;3.4771;
0.100267;5.96498;3.48208;
0.100268;5.96375;3.48704;
0.100268;5.96249;3.49198;
0.100268;5.96122;3.49692;
0.100268;5.95993;3.50184;
0.100269;5.95861;3.50675;
0.100269;5.95727;3.51165;
0.100269;5.95592;3.51653;
0.10027;5.95454;3.52141;
0.10027;5.95314;3.52627;
0.10027;5.95172;3.53111;
0.100271;5.95027;3.53595;
0.100271;5.94881;3.54077;
0.100271;5.94732;3.54558;
0.100271;5.94582;3.55038;
0.100272;5.94429;3.55516;
0.100272;5.94274;3.55993;
0.100272;5.94117;3.56469;
0.100273;5.93958;3.56944;
0.100273;5.93797;3.57417;
0.100273;5.93634;3.57889;
0.100274;5.93469;3.5836;
0.100274;5.93301;3.5883;
0.100274;5.93132;3.59298;
0.100274;5.9296;3.59765;
0.100275;5.92786;3.60231;
0.100275;5.9261;3.60695;
0.100275;5.92432;3.61159;
0.100276;5.92252;3.61621;
0.100276;5.9207;3.62081;
0.100276;5.91886;3.62541;
0.100277;5.91699;3.62999;
0.100277;5.91511;3.63455;
0.100277;5.9132;3.63911;
0.100277;5.91127;3.64365;
0.100278;5.90932;3.64818;
0.100278;5.90735;3.65269;
0.100278;5.90536;3.6572;
0.100279;5.90335;3.66169;
0.100279;5.90132;3.66616;
0.100279;5.89927;3.67063;
0.10028;5.89719;3.67508;
0.10028;5.8951;3.67952;
0.10028;5.89298;3.68394;
0.10028;5.89085;3.68835;
0.100281;5.88869;3.69275;
0.100281;5.88651;3.69714;
0.100281;5.88431;3.70151;
0.100282;5.88209;3.70587;
0.100282;5.87985;3.71021;
0.100282;5.87758;3.71455;
0.100283;5.8753;3.71886;
0.100283;5.873;3.72317;
0.100283;5.87067;3.72746;
0.100283;5.86832;3.73174;
0.100284;5.86596;3.73601;
0.100284;5.86357;3.74026;
0.100284;5.86116;3.7445;
0.100285;5.85873;3.74873;
0.100285;5.85628;3.75294;
0.100285;5.85381;3.75714;
0.100286;5.85132;3.76133;
0.100286;5.84881;3.7655;
0.100286;5.84627;3.76966;
0.100286;5.84372;3.77381;
0.100287;5.84115;3.77794;
0.100287;5.83855;3.78206;
0.100287;5.83593;3.78617;
0.100288;5.8333;3.79026;
0.100288;5.83064;3.79434;
0.100288;5.82796;3.79841;
0.100289;5.82526;3.80246;
0.100289;5.82254;3.8065;
0.100289;5.8198;3.81052;
0.100289;5.81704;3.81454;
0.10029;5.81426;3.81853;
0.10029;5.81145;3.82252;
0.10029;5.80863;3.82649;
0.100291;5.80579;3.83045;
0.100291;5.80292;3.83439;
0.100291;5.80004;3.83832;
0.100292;5.79713;3.84224;
0.100292;5.79421;3.84614;
0.100292;5.79126;3.85003;
0.100292;5.78829;3.85391;
0.100293;5.7853;3.85777;
0.100293;5.78229;3.86162;
0.100293;5.77926;3.86545;
0.100294;5.77622;3.86927;
0.100294;5.77314;3.87308;
0.100294;5.77005;3.87687;
0.100295;5.76694;3.88065;
0.100295;5.76381;3.88442;
0.100295;5.76066;3.88817;
0.100295;5.75749;3.89191;
0.100296;5.75429;3.89563;
0.100296;5.75108;3.89934;
0.100296;5.74785;3.90304;
0.100297;5.74459;3.90672;
0.100297;5.74132;3.91039;
0.100297;5.73802;3.91404;
0.100298;5.73471;3.91768;
0.100298;5.73137;3.92131;
0.100298;5.72801;3.92493;
0.100298;5.72464;3.92852;
0.100299;5.72124;3.93211;
0.100299;5.71782;3.93568;
0.100299;5.71438;3.93924;
0.1003;5.71093;3.94278;
0.1003;5.70745;3.94631;
0.1003;5.70395;3.94983;
0.100301;5.70043;3.95333;
0.100301;5.69689;3.95681;
0.100301;5.69333;3.96029;
0.100301;5.68975;3.96375;
0.100302;5.68615;3.96719;
0.100302;5.68253;3.97062;
0.100302;5.67889;3.97404;
0.100303;5.67523;3.97744;
0.100303;5.67155;3.98083;
0.100303;5.66785;3.9842;
0.100304;5.66413;3.98756;
0.100304;5.66039;3.99091;
0.100304;5.65663;3.99424;
0.100304;5.65285;3.99756;
0.100305;5.64904;4.00086;
0.100305;5.64522;4.00415;
0.100305;5.64138;4.00743;
0.100306;5.63752;4.01069;
0.100306;5.63364;4.01394;
0.100306;5.62974;4.01717;
0.100307;5.62582;4.02039;
0.100307;5.62187;4.02359;
0.100307;5.61791;4.02678;
0.100307;5.61393;4.02995;
0.100308;5.60993;4.03311;
0.100308;5.60591;4.03626;
0.100308;5.60187;4.03939;
0.100309;5.59781;4.04251;
0.100309;5.59373;4.04561;
0.100309;5.58963;4.0487;
0.10031;5.5855;4.05178;
0.10031;5.58136;4.05484;
0.10031;5.5772;4.05788;
0.10031;5.57302;4.06092;
0.100311;5.56882;4.06393;
0.100311;5.5646;4.06694;
0.100311;5.56036;4.06992;
0.100312;5.5561;4.0729;
0.100312;5.55183;4.07586;
0.100312;5.54753;4.0788;
0.100313;5.54321;4.08173;
0.100313;5.53887;4.08465;
0.100313;5.53451;4.08755;
0.100313;5.53013;4.09043;
0.100314;5.52574;4.09331;
0.100314;5.52132;4.09616;
0.100314;5.51688;4.09901;
0.100315;5.51243;4.10184;
0.100315;5.50795;4.10465;
0.100315;5.50346;4.10745;
0.100316;5.49894;4.11023;
0.100316;5.49441;4.113;
0.100316;5.48985;4.11576;
0.100316;5.48528;4.1185;
0.100317;5.48069;4.12123;
0.100317;5.47608;4.12394;
0.100317;5.47144;4.12664;
0.100318;5.46679;4.12932;
0.100318;5.46212;4.13198;
0.100318;5.45743;4.13464;
0.100319;5.45272;4.13728;
0.100319;5.44799;4.1399;
0.100319;5.44325;4.14251;
0.100319;5.43848;4.1451;
0.10032;5.43369;4.14768;
0.10032;5.42889;4.15025;
0.10032;5.42406;4.1528;
0.100321;5.41922;4.15533;
0.100321;5.41435;4.15785;
0.100321;5.40947;4.16036;
0.100322;5.40457;4.16285;
0.100322;5.39964;4.16532;
0.100322;5.3947;4.16779;
0.100322;5.38974;4.17023;
0.100323;5.38476;4.17266;
0.100323;5.37977;4.17508;
0.100323;5.37475;4.17748;
0.100324;5.36971;4.17987;
0.100324;5.36466;4.18224;
0.100324;5.35958;4.1846;
0.100325;5.35449;4.18694;
0.100325;5.34938;4.18927;
0.100325;5.34424;4.19158;
0.100325;5.33909;4.19388;
0.100326;5.33392;4.19616;
0.100326;5.32874;4.19843;
0.100326;5.32353;4.20068;
0.100327;5.3183;4.20292;
0.100327;5.31306;4.20515;
0.100327;5.30779;4.20735;
0.100328;5.30251;4.20955;
0.100328;5.29721;4.21173;
0.100328;5.29189;4.21389;
0.100328;5.28655;4.21604;
0.100329;5.28119;4.21817;
0.100329;5.27581;4.22029;
0.100329;5.27042;4.22239;
0.10033;5.265;4.22448;
0.10033;5.25957;4.22656;
0.10033;5.25412;4.22861;
0.100331;5.24865;4.23066;
0.100331;5.24316;4.23269;
0.100331;5.23765;4.2347;
0.100331;5.23212;4.2367;
0.100332;5.22658;4.23868;
0.100332;5.22101;4.24065;
0.100332;5.21543;4.2426;
0.100333;5.20983;4.24454;
0.100333;5.20421;4.24646;
0.100333;5.19857;4.24837;
0.100334;5.19292;4.25026;
0.100334;5.18724;4.25214;
0.100334;5.18155;4.25401;
0.100334;5.17584;4.25585;
0.100335;5.17011;4.25769;
0.100335;5.16436;4.2595;
0.100335;5.15859;4.2613;
0.100336;5.15281;4.26309;
0.100336;5.14701;4.26486;
0.100336;5.14118;4.26662;
0.100337;5.13534;4.26836;
0.100337;5.12949;4.27009;
0.100337;5.12361;4.2718;
0.100337;5.11772;4.2735;
0.100338;5.1118;4.27518;
0.100338;5.10587;4.27684;
0.100338;5.09992;4.27849;
0.100339;5.09396;4.28013;
0.100339;5.08797;4.28175;
0.100339;5.08197;4.28335;
0.10034;5.07595;4.28494;
0.10034;5.06991;4.28652;
0.10034;5.06385;4.28808;
0.10034;5.05777;4.28962;
0.100341;5.05168;4.29115;
0.100341;5.04557;4.29266;
0.100341;5.03944;4.29416;
0.100342;5.03329;4.29564;
0.100342;5.02713;4.29711;
0.100342;5.02095;4.29856;
0.100343;5.01475;4.3;
0.100343;5.00853;4.30142;
0.100343;5.00229;4.30283;
0.100343;4.99604;4.30422;
0.100344;4.98976;4.3056;
0.100344;4.98347;4.30696;
0.100344;4.97717;4.3083;
0.100345;4.97084;4.30963;
0.100345;4.9645;4.31095;
0.100345;4.95814;4.31225;
0.100346;4.95176;4.31353;
0.100346;4.94537;4.3148;
0.100346;4.93895;4.31605;
0.100346;4.93252;4.31729;
0.100347;4.92607;4.31851;
0.100347;4.91961;4.31972;
0.100347;4.91313;4.32091;
0.100348;4.90663;4.32209;
0.100348;4.90011;4.32325;
0.100348;4.89357;4.3244;
0.100349;4.88702;4.32553;
0.100349;4.88045;4.32664;
0.100349;4.87386;4.32774;
0.100349;4.86726;4.32883;
0.10035;4.86064;4.3299;
0.10035;4.854;4.33095;
0.10035;4.84734;4.33199;
0.100351;4.84067;4.33301;
0.100351;4.83397;4.33402;
0.100351;4.82727;4.33501;
0.100352;4.82054;4.33599;
0.100352;4.8138;4.33695;
0.100352;4.80704;4.3379;
0.100352;4.80026;4.33883;
0.100353;4.79347;4.33974;
0.100353;4.78666;4.34064;
0.100353;4.77983;4.34153;
0.100354;4.77299;4.34239;
0.100354;4.76612;4.34325;
0.100354;4.75925;4.34409;
0.100355;4.75235;4.34491;
0.100355;4.74544;4.34572;
0.100355;4.73851;4.34651;
0.100355;4.73156;4.34728;
0.100356;4.7246;4.34804;
0.100356;4.71762;4.34879;
0.100356;4.71062;4.34952;
0.100357;4.70361;4.35023;
0.100357;4.69658;4.35093;
0.100357;4.68953;4.35162;
0.100358;4.68247;4.35229;
0.100358;4.67539;4.35294;
0.100358;4.66829;4.35357;
0.100358;4.66118;4.3542;
0.100359;4.65405;4.3548;
0.100359;4.6469;4.35539;
0.100359;4.63974;4.35597;
0.10036;4.63256;4.35653;
0.10036;4.62537;4.35707;
0.10036;4.61815;4.3576;
0.100361;4.61093;4.35812;
0.100361;4.60368;4.35861;
0.100361;4.59642;4.3591;
0.100361;4.58914;4.35956;
0.100362;4.58185;4.36001;
0.100362;4.57454;4.36045;
0.100362;4.56721;4.36087;
0.100363;4.55987;4.36128;
0.100363;4.55251;4.36166;
0.100363;4.54514;4.36204;
0.100364;4.53774;4.3624;
0.100364;4.53034;4.36274;
0.100364;4.52291;4.36307;
0.100364;4.51547;4.36338;
0.100365;4.50802;4.36368;
0.100365;4.50055;4.36396;
0.100365;4.49306;4.36422;
0.100366;4.48556;4.36447;
0.100366;4.47804;4.36471;
0.100366;4.4705;4.36493;
0.100367;4.46295;4.36513;
0.100367;4.45538;4.36532;
0.100367;4.4478;4.36549;
0.100367;4.4402;4.36565;
0.100368;4.43259;4.36579;
0.100368;4.42496;4.36591;
0.100368;4.41731;4.36602;
0.100369;4.40965;4.36612;
0.100369;4.40197;4.3662;
0.100369;4.39428;4.36626;
0.10037;4.38657;4.36631;
0.10037;4.37885;4.36634;
0.10037;4.37111;4.36636;
0.10037;4.36335;4.36636;
0.100371;4.35558;4.36635;
0.100371;4.34779;4.36632;
0.100371;4.33999;4.36627;
0.100372;4.33218;4.36621;
0.100372;4.32434;4.36614;
0.100372;4.3165;4.36605;
0.100373;4.30863;4.36594;
0.100373;4.30075;4.36582;
0.100373;4.29286;4.36568;
0.100373;4.28495;4.36553;
0.100374;4.27703;4.36536;
0.100374;4.26909;4.36517;
0.100374;4.26113;4.36497;
0.100375;4.25316;4.36476;
0.100375;4.24518;4.36453;
0.100375;4.23718;4.36428;
0.100376;4.22916;4.36402;
0.100376;4.22113;4.36374;
0.100376;4.21309;4.36345;
0.100376;4.20503;4.36314;
0.100377;4.19695;4.36281;
0.100377;4.18886;4.36248;
0.100377;4.18076;4.36212;
0.100378;4.17264;4.36175;
0.100378;4.1645;4.36136;
0.100378;4.15636;4.36096;
0.100379;4.14819;4.36055;
0.100379;4.14001;4.36011;
0.100379;4.13182;4.35966;
0.100379;4.12361;4.3592;
0.10038;4.11539;4.35872;
0.10038;4.10715;4.35823;
0.10038;4.0989;4.35772;
0.100381;4.09063;4.35719;
0.100381;4.08235;4.35665;
0.100381;4.07406;4.3561;
0.100382;4.06575;4.35552;
0.100382;4.05742;4.35494;
0.100382;4.04908;4.35433;
0.100382;4.04073;4.35372;
0.100383;4.03236;4.35308;
0.100383;4.02398;4.35243;
0.100383;4.01558;4.35177;
0.100384;4.00717;4.35109;
0.100384;3.99875;4.35039;
0.100384;3.99031;4.34968;
0.100385;3.98186;4.34895;
0.100385;3.97339;4.34821;
0.100385;3.96491;4.34746;
0.100385;3.95641;4.34668;
0.100386;3.9479;4.34589;
0.100386;3.93938;4.34509;
0.100386;3.93084;4.34427;
0.100387;3.92229;4.34344;
0.100387;3.91372;4.34259;
0.100387;3.90514;4.34172;
0.100388;3.89655;4.34084;
0.100388;3.88794;4.33994;
0.100388;3.87932;4.33903;
0.100388;3.87069;4.33811;
0.100389;3.86204;4.33716;
0.100389;3.85338;4.33621;
0.100389;3.8447;4.33523;
0.10039;3.83601;4.33424;
0.10039;3.82731;4.33324;
0.10039;3.81859;4.33222;
0.100391;3.80986;4.33118;
0.100391;3.80112;4.33013;
0.100391;3.79236;4.32907;
0.100391;3.78359;4.32799;
0.100392;3.77481;4.32689;
0.100392;3.76601;4.32578;
0.100392;3.7572;4.32465;
0.100393;3.74837;4.32351;
0.100393;3.73953;4.32235;
0.100393;3.73068;4.32118;
0.100394;3.72182;4.31999;
0.100394;3.71294;4.31879;
0.100394;3.70405;4.31757;
0.100394;3.69515;4.31633;
0.100395;3.68623;4.31508;
0.100395;3.6773;4.31382;
0.100395;3.66836;4.31253;
0.100396;3.6594;4.31124;
0.100396;3.65043;4.30993;
0.100396;3.64145;4.3086;
0.100397;3.63245;4.30726;
0.100397;3.62345;4.3059;
0.100397;3.61442;4.30453;
0.100397;3.60539;4.30314;
0.100398;3.59634;4.30174;
0.100398;3.58729;4.30032;
0.100398;3.57821;4.29889;
0.100399;3.56913;4.29744;
0.100399;3.56003;4.29597;
0.100399;3.55092;4.29449;
0.1004;3.5418;4.293;
0.1004;3.53266;4.29149;
0.1004;3.52351;4.28996;
0.1004;3.51435;4.28842;
0.100401;3.50518;4.28687;
0.100401;3.496;4.2853;
0.100401;3.4868;4.28371;
0.100402;3.47759;4.28211;
0.100402;3.46837;4.28049;
0.100402;3.45913;4.27886;
0.100403;3.44988;4.27721;
0.100403;3.44062;4.27555;
0.100403;3.43135;4.27387;
0.100403;3.42207;4.27218;
0.100404;3.41277;4.27047;
0.100404;3.40347;4.26875;
0.100404;3.39414;4.26701;
0.100405;3.38481;4.26526;
0.100405;3.37547;4.26349;
0.100405;3.36611;4.26171;
0.100406;3.35674;4.25991;
0.100406;3.34736;4.25809;
0.100406;3.33797;4.25626;
0.100406;3.32857;4.25442;
0.100407;3.31915;4.25256;
0.100407;3.30972;4.25069;
0.100407;3.30029;4.2488;
0.100408;3.29083;4.24689;
0.100408;3.28137;4.24497;
0.100408;3.2719;4.24304;
0.100409;3.26241;4.24109;
0.100409;3.25291;4.23912;
0.100409;3.2434;4.23714;
0.100409;3.23388;4.23515;
0.10041;3.22435;4.23314;
0.10041;3.21481;4.23111;
0.10041;3.20525;4.22907;
0.100411;3.19569;4.22702;
0.100411;3.18611;4.22495;
0.100411;3.17652;4.22286;
0.100412;3.16692;4.22076;
0.100412;3.15731;4.21865;
0.100412;3.14769;4.21652;
0.100412;3.13805;4.21437;
0.100413;3.12841;4.21221;
0.100413;3.11875;4.21004;
0.100413;3.10908;4.20785;
0.100414;3.0994;4.20564;
0.100414;3.08971;4.20342;
0.100414;3.08001;4.20119;
0.100415;3.0703;4.19894;
0.100415;3.06058;4.19667;
0.100415;3.05085;4.19439;
0.100415;3.0411;4.1921;
0.100416;3.03135;4.18979;
0.100416;3.02158;4.18746;
0.100416;3.01181;4.18513;
0.100417;3.00202;4.18277;
0.100417;2.99222;4.1804;
0.100417;2.98241;4.17802;
0.100418;2.9726;4.17562;
0.100418;2.96277;4.17321;
0.100418;2.95293;4.17078;
0.100418;2.94308;4.16833;
0.100419;2.93321;4.16588;
0.100419;2.92334;4.1634;
0.100419;2.91346;4.16092;
0.10042;2.90357;4.15841;
0.10042;2.89367;4.1559;
0.10042;2.88375;4.15337;
0.100421;2.87383;4.15082;
0.100421;2.8639;4.14826;
0.100421;2.85396;4.14568;
0.100421;2.844;4.14309;
0.100422;2.83404;4.14049;
0.100422;2.82406;4.13786;
0.100422;2.81408;4.13523;
0.100423;2.80409;4.13258;
0.100423;2.79408;4.12992;
0.100423;2.78407;4.12724;
0.100424;2.77405;4.12454;
0.100424;2.76401;4.12184;
0.100424;2.75397;4.11911;
0.100424;2.74392;4.11637;
0.100425;2.73385;4.11362;
0.100425;2.72378;4.11086;
0.100425;2.7137;4.10807;
0.100426;2.70361;4.10528;
0.100426;2.69351;4.10247;
0.100426;2.6834;4.09964;
0.100427;2.67328;4.0968;
0.100427;2.66315;4.09395;
0.100427;2.65301;4.09108;
0.100427;2.64286;4.0882;
0.100428;2.6327;4.0853;
0.100428;2.62253;4.08239;
0.100428;2.61236;4.07946;
0.100429;2.60217;4.07652;
0.100429;2.59197;4.07356;
0.100429;2.58177;4.07059;
0.10043;2.57156;4.06761;
0.10043;2.56133;4.06461;
0.10043;2.5511;4.06159;
0.10043;2.54086;4.05856;
0.100431;2.53061;4.05552;
0.100431;2.52035;4.05246;
0.100431;2.51008;4.04939;
0.100432;2.49981;4.04631;
0.100432;2.48952;4.04321;
0.100432;2.47923;4.04009;
0.100433;2.46892;4.03696;
0.100433;2.45861;4.03382;
0.100433;2.44829;4.03066;
0.100433;2.43796;4.02749;
0.100434;2.42762;4.0243;
0.100434;2.41727;4.0211;
0.100434;2.40692;4.01789;
0.100435;2.39655;4.01466;
0.100435;2.38618;4.01142;
0.100435;2.3758;4.00816;
0.100436;2.36541;4.00489;
0.100436;2.35501;4.0016;
0.100436;2.34461;3.9983;
0.100436;2.33419;3.99499;
0.100437;2.32377;3.99166;
0.100437;2.31334;3.98832;
0.100437;2.3029;3.98496;
0.100438;2.29245;3.98159;
0.100438;2.28199;3.9782;
0.100438;2.27153;3.9748;
0.100439;2.26106;3.97139;
0.100439;2.25058;3.96796;
0.100439;2.24009;3.96452;
0.100439;2.2296;3.96106;
0.10044;2.21909;3.95759;
0.10044;2.20858;3.95411;
0.10044;2.19806;3.95061;
0.100441;2.18753;3.9471;
0.100441;2.177;3.94357;
0.100441;2.16645;3.94003;
0.100442;2.1559;3.93648;
0.100442;2.14535;3.93291;
0.100442;2.13478;3.92933;
0.100442;2.12421;3.92573;
0.100443;2.11363;3.92212;
0.100443;2.10304;3.9185;
0.100443;2.09244;3.91486;
0.100444;2.08184;3.91121;
0.100444;2.07123;3.90754;
0.100444;2.06061;3.90386;
0.100445;2.04998;3.90017;
0.100445;2.03935;3.89646;
0.100445;2.02871;3.89274;
0.100445;2.01806;3.88901;
0.100446;2.00741;3.88526;
0.100446;1.99675;3.8815;
0.100446;1.98608;3.87772;
0.100447;1.9754;3.87393;
0.100447;1.96472;3.87012;
0.100447;1.95403;3.86631;
0.100448;1.94333;3.86248;
0.100448;1.93263;3.85863;
0.100448;1.92192;3.85477;
0.100448;1.9112;3.8509;
0.100449;1.90048;3.84701;
0.100449;1.88975;3.84311;
0.100449;1.87901;3.8392;
0.10045;1.86827;3.83527;
0.10045;1.85752;3.83133;
0.10045;1.84676;3.82738;
0.100451;1.83599;3.82341;
0.100451;1.82522;3.81943;
0.100451;1.81445;3.81543;
0.100451;1.80366;3.81142;
0.100452;1.79287;3.8074;
0.100452;1.78208;3.80337;
0.100452;1.77127;3.79932;
0.100453;1.76047;3.79525;
0.100453;1.74965;3.79118;
0.100453;1.73883;3.78709;
0.100454;1.728;3.78298;
0.100454;1.71717;3.77887;
0.100454;1.70633;3.77474;
0.100454;1.69548;3.77059;
0.100455;1.68463;3.76644;
0.100455;1.67377;3.76227;
0.100455;1.66291;3.75808;
0.100456;1.65204;3.75389;
0.100456;1.64116;3.74968;
0.100456;1.63028;3.74545;
0.100457;1.6194;3.74121;
0.100457;1.6085;3.73696;
0.100457;1.5976;3.7327;
0.100457;1.5867;3.72842;
0.100458;1.57579;3.72413;
0.100458;1.56487;3.71983;
0.100458;1.55395;3.71551;
0.100459;1.54303;3.71118;
0.100459;1.5321;3.70684;
0.100459;1.52116;3.70249;
0.10046;1.51021;3.69812;
0.10046;1.49927;3.69373;
0.10046;1.48831;3.68934;
0.10046;1.47735;3.68493;
0.100461;1.46639;3.68051;
0.100461;1.45542;3.67607;
0.100461;1.44445;3.67163;
0.100462;1.43347;3.66716;
0.100462;1.42248;3.66269;
0.100462;1.41149;3.6582;
0.100463;1.4005;3.6537;
0.100463;1.3895;3.64919;
0.100463;1.37849;3.64466;
0.100463;1.36748;3.64013;
0.100464;1.35647;3.63557;
0.100464;1.34545;3.63101;
0.100464;1.33442;3.62643;
0.100465;1.3234;3.62184;
0.100465;1.31236;3.61724;
0.100465;1.30132;3.61262;
0.100466;1.29028;3.60799;
0.100466;1.27923;3.60335;
0.100466;1.26818;3.5987;
0.100466;1.25713;3.59403;
0.100467;1.24606;3.58935;
0.100467;1.235;3.58466;
0.100467;1.22393;3.57995;
0.100468;1.21286;3.57523;
0.100468;1.20178;3.5705;
0.100468;1.19069;3.56576;
0.100469;1.17961;3.561;
0.100469;1.16852;3.55623;
0.100469;1.15742;3.55145;
0.100469;1.14632;3.54666;
0.10047;1.13522;3.54185;
0.10047;1.12411;3.53703;
0.10047;1.113;3.5322;
0.100471;1.10188;3.52735;
0.100471;1.09076;3.5225;
0.100471;1.07964;3.51763;
0.100472;1.06851;3.51274;
0.100472;1.05738;3.50785;
0.100472;1.04625;3.50294;
0.100472;1.03511;3.49802;
0.100473;1.02397;3.49309;
0.100473;1.01282;3.48815;
0.100473;1.00167;3.48319;
0.100474;0.990521;3.47822;
0.100474;0.979365;3.47324;
0.100474;0.968205;3.46824;
0.100475;0.957042;3.46324;
0.100475;0.945875;3.45822;
0.100475;0.934705;3.45319;
0.100475;0.923532;3.44814;
0.100476;0.912355;3.44309;
0.100476;0.901175;3.43802;
0.100476;0.889992;3.43294;
0.100477;0.878806;3.42785;
0.100477;0.867617;3.42275;
0.100477;0.856424;3.41763;
0.100478;0.845229;3.4125;
0.100478;0.83403;3.40736;
0.100478;0.822829;3.40221;
0.100478;0.811625;3.39704;
0.100479;0.800417;3.39187;
0.100479;0.789207;3.38668;
0.100479;0.777994;3.38148;
0.10048;0.766779;3.37626;
0.10048;0.755561;3.37104;
0.10048;0.744339;3.3658;
0.100481;0.733116;3.36055;
0.100481;0.72189;3.35529;
0.100481;0.710661;3.35002;
0.100481;0.699429;3.34473;
0.100482;0.688195;3.33944;
0.100482;0.676959;3.33413;
0.100482;0.66572;3.32881;
0.100483;0.654479;3.32348;
0.100483;0.643236;3.31813;
0.100483;0.63199;3.31278;
0.100484;0.620742;3.30741;
0.100484;0.609492;3.30203;
0.100484;0.59824;3.29664;
0.100484;0.586985;3.29124;
0.100485;0.575729;3.28582;
0.100485;0.56447;3.2804;
0.100485;0.55321;3.27496;
0.100486;0.541947;3.26951;
0.100486;0.530683;3.26405;
0.100486;0.519416;3.25858;
0.100487;0.508148;3.25309;
0.100487;0.496878;3.2476;
0.100487;0.485606;3.24209;
0.100487;0.474333;3.23657;
0.100488;0.463058;3.23104;
0.100488;0.451781;3.2255;
0.100488;0.440503;3.21995;
0.100489;0.429223;3.21438;
0.100489;0.417941;3.2088;
0.100489;0.406658;3.20322;
0.10049;0.395374;3.19762;
0.10049;0.384088;3.19201;
0.10049;0.372801;3.18639;
0.10049;0.361512;3.18075;
0.100491;0.350222;3.17511;
0.100491;0.338931;3.16945;
0.100491;0.327639;3.16379;
0.100492;0.316345;3.15811;
0.100492;0.305051;3.15242;
0.100492;0.293755;3.14672;
0.100493;0.282459;3.14101;
0.100493;0.271161;3.13529;
0.100493;0.259862;3.12955;
0.100493;0.248563;3.12381;
0.100494;0.237262;3.11805;
0.100494;0.225961;3.11228;
0.100494;0.214659;3.10651;
0.100495;0.203356;3.10072;
0.100495;0.192052;3.09492;
0.100495;0.180748;3.08911;
0.100496;0.169443;3.08328;
0.100496;0.158138;3.07745;
0.100496;0.146832;3.07161;
0.100496;0.135525;3.06575;
0.100497;0.124218;3.05989;
0.100497;0.11291;3.05401;
0.100497;0.101602;3.04812;
0.100498;0.0902941;3.04222;
0.100498;0.0789855;3.03631;
0.100498;0.0676766;3.03039;
0.100499;0.0563675;3.02446;
0.100499;0.0450581;3.01852;
0.100499;0.0337487;3.01257;
0.100499;0.0224391;3.00661;
0.1005;0.0111294;3.00063;
0.1005;-0.000180363;2.99465;
0.1005;-0.0114901;2.98865;
0.100501;-0.0227998;2.98265;
0.100501;-0.0341094;2.97663;
0.100501;-0.0454189;2.9706;
0.100502;-0.0567282;2.96457;
0.100502;-0.0680373;2.95852;
0.100502;-0.0793462;2.95246;
0.100502;-0.0906548;2.94639;
0.100503;-0.101963;2.94031;
0.100503;-0.113271;2.93422;
0.100503;-0.124578;2.92812;
0.100504;-0.135886;2.92201;
0.100504;-0.147192;2.91589;
0.100504;-0.158498;2.90976;
0.100505;-0.169804;2.90362;
0.100505;-0.181109;2.89747;
0.100505;-0.192413;2.8913;
0.100505;-0.203716;2.88513;
0.100506;-0.215019;2.87895;
0.100506;-0.226321;2.87276;
0.100506;-0.237623;2.86655;
0.100507;-0.248923;2.86034;
0.100507;-0.260223;2.85411;
0.100507;-0.271521;2.84788;
0.100508;-0.282819;2.84164;
0.100508;-0.294116;2.83538;
0.100508;-0.305411;2.82912;
0.100508;-0.316706;2.82285;
0.100509;-0.327999;2.81656;
0.100509;-0.339291;2.81027;
0.100509;-0.350582;2.80396;
0.10051;-0.361872;2.79765;
0.10051;-0.373161;2.79132;
0.10051;-0.384448;2.78499;
0.100511;-0.395734;2.77865;
0.100511;-0.407018;2.77229;
0.100511;-0.418301;2.76593;
0.100511;-0.429582;2.75956;
0.100512;-0.440862;2.75317;
0.100512;-0.452141;2.74678;
0.100512;-0.463417;2.74038;
0.100513;-0.474693;2.73397;
0.100513;-0.485966;2.72754;
0.100513;-0.497238;2.72111;
0.100514;-0.508508;2.71467;
0.100514;-0.519776;2.70822;
0.100514;-0.531042;2.70176;
