time;V(/vd);V(/vrsh);
0.108577;-6.38786;-0.140683;
0.10858;-6.38647;-0.13964;
0.108583;-6.38508;-0.138594;
0.108586;-6.38369;-0.137545;
0.108589;-6.38229;-0.136495;
0.108592;-6.38088;-0.135442;
0.108595;-6.37947;-0.134387;
0.108598;-6.37805;-0.13333;
0.108601;-6.37663;-0.132271;
0.108604;-6.3752;-0.13121;
0.108607;-6.37377;-0.130146;
0.10861;-6.37233;-0.12908;
0.108613;-6.37089;-0.128012;
0.108616;-6.36944;-0.126942;
0.108619;-6.36798;-0.12587;
0.108622;-6.36652;-0.124795;
0.108625;-6.36506;-0.123719;
0.108628;-6.36358;-0.12264;
0.108631;-6.36211;-0.121559;
0.108634;-6.36062;-0.120476;
0.108637;-6.35913;-0.119391;
0.10864;-6.35764;-0.118304;
0.108643;-6.35613;-0.117215;
0.108646;-6.35462;-0.116124;
0.108649;-6.35311;-0.115031;
0.108652;-6.35159;-0.113935;
0.108655;-6.35006;-0.112838;
0.108658;-6.34853;-0.111739;
0.108661;-6.34699;-0.110637;
0.108664;-6.34544;-0.109534;
0.108667;-6.34388;-0.108429;
0.10867;-6.34232;-0.107322;
0.108673;-6.34076;-0.106213;
0.108676;-6.33918;-0.105102;
0.108679;-6.3376;-0.103989;
0.108682;-6.33601;-0.102874;
0.108685;-6.33442;-0.101757;
0.108688;-6.33281;-0.100638;
0.108691;-6.3312;-0.0995176;
0.108694;-6.32958;-0.0983952;
0.108697;-6.32796;-0.097271;
0.1087;-6.32632;-0.096145;
0.108703;-6.32468;-0.0950172;
0.108706;-6.32303;-0.0938876;
0.108709;-6.32137;-0.0927562;
0.108712;-6.3197;-0.0916231;
0.108715;-6.31803;-0.0904883;
0.108718;-6.31635;-0.0893518;
0.108721;-6.31465;-0.0882136;
0.108724;-6.31295;-0.0870737;
0.108727;-6.31124;-0.0859322;
0.10873;-6.30952;-0.084789;
0.108733;-6.30779;-0.0836443;
0.108736;-6.30605;-0.082498;
0.108739;-6.3043;-0.0813502;
0.108742;-6.30255;-0.0802008;
0.108745;-6.30078;-0.0790499;
0.108748;-6.299;-0.0778976;
0.108751;-6.29721;-0.0767438;
0.108754;-6.2954;-0.0755886;
0.108757;-6.29359;-0.0744321;
0.10876;-6.29177;-0.0732741;
0.108763;-6.28993;-0.0721149;
0.108766;-6.28808;-0.0709544;
0.108769;-6.28622;-0.0697926;
0.108772;-6.28435;-0.0686296;
0.108775;-6.28246;-0.0674655;
0.108778;-6.28057;-0.0663002;
0.108781;-6.27865;-0.0651338;
0.108784;-6.27672;-0.0639664;
0.108787;-6.27478;-0.062798;
0.10879;-6.27283;-0.0616286;
0.108793;-6.27085;-0.0604583;
0.108796;-6.26886;-0.0592872;
0.108799;-6.26686;-0.0581153;
0.108802;-6.26484;-0.0569427;
0.108805;-6.2628;-0.0557694;
0.108808;-6.26074;-0.0545955;
0.108811;-6.25866;-0.0534211;
0.108814;-6.25657;-0.0522462;
0.108817;-6.25445;-0.0510709;
0.10882;-6.25231;-0.0498954;
0.108823;-6.25015;-0.0487196;
0.108826;-6.24797;-0.0475437;
0.108829;-6.24576;-0.0463678;
0.108832;-6.24353;-0.0451921;
0.108835;-6.24128;-0.0440165;
0.108838;-6.23899;-0.0428412;
0.108841;-6.23668;-0.0416664;
0.108844;-6.23434;-0.0404922;
0.108847;-6.23196;-0.0393188;
0.10885;-6.22956;-0.0381463;
0.108853;-6.22712;-0.0369748;
0.108856;-6.22464;-0.0358047;
0.108859;-6.22213;-0.034636;
0.108862;-6.21957;-0.033469;
0.108865;-6.21697;-0.032304;
0.108868;-6.21433;-0.0311412;
0.108871;-6.21164;-0.0299809;
0.108874;-6.2089;-0.0288234;
0.108877;-6.2061;-0.0276692;
0.10888;-6.20324;-0.0265184;
0.108883;-6.20032;-0.0253717;
0.108886;-6.19734;-0.0242294;
0.108889;-6.19428;-0.0230921;
0.108892;-6.19114;-0.0219603;
0.108895;-6.18792;-0.0208348;
0.108898;-6.1846;-0.0197163;
0.108901;-6.18119;-0.0186055;
0.108904;-6.17766;-0.0175035;
0.108907;-6.17401;-0.0164113;
0.10891;-6.17023;-0.0153301;
0.108913;-6.16631;-0.0142613;
0.108916;-6.16222;-0.0132065;
0.108919;-6.15795;-0.0121676;
0.108922;-6.15348;-0.0111466;
0.108925;-6.14878;-0.0101462;
0.108928;-6.14383;-0.00916904;
0.108931;-6.13859;-0.00821856;
0.108934;-6.13302;-0.00729861;
0.108937;-6.12707;-0.00641364;
0.10894;-6.12071;-0.00556875;
0.108943;-6.11386;-0.00476966;
0.108946;-6.10648;-0.00402266;
0.108949;-6.09848;-0.00333435;
0.108952;-6.08981;-0.00271124;
0.108955;-6.08041;-0.00215905;
0.108958;-6.07024;-0.00168182;
0.108961;-6.05928;-0.00128091;
0.108964;-6.04756;-0.000954285;
0.108967;-6.03513;-0.000696419;
0.10897;-6.02208;-0.000498905;
0.108973;-6.0085;-0.000351713;
0.108976;-5.99449;-0.000244566;
0.108979;-5.98016;-0.000168045;
0.108982;-5.96559;-0.000114203;
0.108985;-5.95082;-7.67412e-05;
0.108988;-5.93592;-5.0892e-05;
0.108991;-5.92092;-3.31627e-05;
0.108994;-5.90584;-2.10552e-05;
0.108997;-5.8907;-1.28126e-05;
0.109;-5.87552;-7.21355e-06;
0.109003;-5.86029;-3.41609e-06;
0.109006;-5.84503;-8.4318e-07;
0.109009;-5.82975;8.99145e-07;
0.109012;-5.81443;2.07888e-06;
0.109015;-5.7991;2.87808e-06;
0.109018;-5.78373;3.42008e-06;
0.109021;-5.76835;3.78845e-06;
0.109024;-5.75295;4.03964e-06;
0.109027;-5.73752;4.21186e-06;
0.10903;-5.72207;4.33082e-06;
0.109033;-5.7066;4.41397e-06;
0.109036;-5.69111;4.47297e-06;
0.109039;-5.67561;4.51578e-06;
0.109042;-5.66008;4.54766e-06;
0.109045;-5.64453;4.57224e-06;
0.109048;-5.62896;4.59188e-06;
0.109051;-5.61337;4.60682e-06;
0.109054;-5.59776;4.61648e-06;
0.109057;-5.58213;4.62613e-06;
0.10906;-5.56648;4.63581e-06;
0.109063;-5.55081;4.64549e-06;
0.109066;-5.53512;4.65519e-06;
0.109069;-5.51941;4.66489e-06;
0.109072;-5.50369;4.67461e-06;
0.109075;-5.48794;4.68434e-06;
0.109078;-5.47217;4.69408e-06;
0.109081;-5.45638;4.70382e-06;
0.109084;-5.44058;4.71359e-06;
0.109087;-5.42475;4.72336e-06;
0.10909;-5.40891;4.73314e-06;
0.109093;-5.39304;4.74294e-06;
0.109096;-5.37716;4.75275e-06;
0.109099;-5.36126;4.76256e-06;
0.109102;-5.34534;4.7724e-06;
0.109105;-5.3294;4.78223e-06;
0.109108;-5.31344;4.79209e-06;
0.109111;-5.29746;4.80196e-06;
0.109114;-5.28146;4.81184e-06;
0.109117;-5.26545;4.82173e-06;
0.10912;-5.24941;4.83164e-06;
0.109123;-5.23336;4.84155e-06;
0.109126;-5.21729;4.85149e-06;
0.109129;-5.2012;4.86143e-06;
0.109132;-5.18509;4.87139e-06;
0.109135;-5.16896;4.88136e-06;
0.109138;-5.15282;4.89135e-06;
0.109141;-5.13666;4.90134e-06;
0.109144;-5.12047;4.91136e-06;
0.109147;-5.10427;4.92138e-06;
0.10915;-5.08806;4.93142e-06;
0.109153;-5.07182;4.94148e-06;
0.109156;-5.05557;4.95155e-06;
0.109159;-5.03929;4.96163e-06;
0.109162;-5.023;4.97173e-06;
0.109165;-5.0067;4.98184e-06;
0.109168;-4.99037;4.99198e-06;
0.109171;-4.97403;5.00212e-06;
0.109174;-4.95767;5.01228e-06;
0.109177;-4.94129;5.02245e-06;
0.10918;-4.92489;5.03265e-06;
0.109183;-4.90848;5.04285e-06;
0.109186;-4.89204;5.05308e-06;
0.109189;-4.8756;5.06332e-06;
0.109192;-4.85913;5.07358e-06;
0.109195;-4.84265;5.08385e-06;
0.109198;-4.82615;5.09414e-06;
0.109201;-4.80963;5.10444e-06;
0.109204;-4.79309;5.11477e-06;
0.109207;-4.77654;5.12511e-06;
0.10921;-4.75997;5.13547e-06;
0.109213;-4.74339;5.14585e-06;
0.109216;-4.72679;5.15624e-06;
0.109219;-4.71017;5.16665e-06;
0.109222;-4.69353;5.17709e-06;
0.109225;-4.67688;5.18754e-06;
0.109228;-4.66021;5.19801e-06;
0.109231;-4.64352;5.20849e-06;
0.109234;-4.62682;5.219e-06;
0.109237;-4.6101;5.22953e-06;
0.10924;-4.59337;5.24008e-06;
0.109243;-4.57662;5.25064e-06;
0.109246;-4.55985;5.26123e-06;
0.109249;-4.54306;5.27184e-06;
0.109252;-4.52626;5.28246e-06;
0.109255;-4.50945;5.29311e-06;
0.109258;-4.49262;5.30378e-06;
0.109261;-4.47577;5.31447e-06;
0.109264;-4.4589;5.32518e-06;
0.109267;-4.44202;5.33592e-06;
0.10927;-4.42513;5.34667e-06;
0.109273;-4.40822;5.35745e-06;
0.109276;-4.39129;5.36825e-06;
0.109279;-4.37435;5.37907e-06;
0.109282;-4.35739;5.38992e-06;
0.109285;-4.34042;5.40079e-06;
0.109288;-4.32343;5.41168e-06;
0.109291;-4.30642;5.42259e-06;
0.109294;-4.2894;5.43354e-06;
0.109297;-4.27237;5.4445e-06;
0.1093;-4.25532;5.45549e-06;
0.109303;-4.23825;5.4665e-06;
0.109306;-4.22117;5.47754e-06;
0.109309;-4.20408;5.4886e-06;
0.109312;-4.18697;5.49969e-06;
0.109315;-4.16984;5.51081e-06;
0.109318;-4.1527;5.52195e-06;
0.109321;-4.13555;5.53312e-06;
0.109324;-4.11838;5.54432e-06;
0.109327;-4.10119;5.55554e-06;
0.10933;-4.08399;5.56679e-06;
0.109333;-4.06678;5.57806e-06;
0.109336;-4.04955;5.58937e-06;
0.109339;-4.03231;5.6007e-06;
0.109342;-4.01505;5.61207e-06;
0.109345;-3.99778;5.62346e-06;
0.109348;-3.9805;5.63488e-06;
0.109351;-3.9632;5.64633e-06;
0.109354;-3.94589;5.65782e-06;
0.109357;-3.92856;5.66933e-06;
0.10936;-3.91122;5.68087e-06;
0.109363;-3.89386;5.69244e-06;
0.109366;-3.8765;5.70405e-06;
0.109369;-3.85911;5.71569e-06;
0.109372;-3.84172;5.72736e-06;
0.109375;-3.82431;5.73906e-06;
0.109378;-3.80688;5.7508e-06;
0.109381;-3.78945;5.76256e-06;
0.109384;-3.772;5.77437e-06;
0.109387;-3.75453;5.7862e-06;
0.10939;-3.73706;5.79808e-06;
0.109393;-3.71957;5.80998e-06;
0.109396;-3.70206;5.82193e-06;
0.109399;-3.68455;5.8339e-06;
0.109402;-3.66702;5.84592e-06;
0.109405;-3.64947;5.85797e-06;
0.109408;-3.63192;5.87006e-06;
0.109411;-3.61435;5.88219e-06;
0.109414;-3.59677;5.89435e-06;
0.109417;-3.57917;5.90656e-06;
0.10942;-3.56156;5.9188e-06;
0.109423;-3.54395;5.93108e-06;
0.109426;-3.52631;5.9434e-06;
0.109429;-3.50867;5.95577e-06;
0.109432;-3.49101;5.96817e-06;
0.109435;-3.47334;5.98062e-06;
0.109438;-3.45566;5.9931e-06;
0.109441;-3.43796;6.00563e-06;
0.109444;-3.42026;6.01821e-06;
0.109447;-3.40254;6.03083e-06;
0.10945;-3.38481;6.04349e-06;
0.109453;-3.36707;6.05619e-06;
0.109456;-3.34931;6.06895e-06;
0.109459;-3.33154;6.08174e-06;
0.109462;-3.31377;6.09459e-06;
0.109465;-3.29598;6.10748e-06;
0.109468;-3.27817;6.12042e-06;
0.109471;-3.26036;6.13341e-06;
0.109474;-3.24253;6.14645e-06;
0.109477;-3.2247;6.15953e-06;
0.10948;-3.20685;6.17267e-06;
0.109483;-3.18899;6.18586e-06;
0.109486;-3.17112;6.1991e-06;
0.109489;-3.15324;6.21239e-06;
0.109492;-3.13534;6.22573e-06;
0.109495;-3.11744;6.23913e-06;
0.109498;-3.09952;6.25259e-06;
0.109501;-3.0816;6.26609e-06;
0.109504;-3.06366;6.27966e-06;
0.109507;-3.04571;6.29328e-06;
0.10951;-3.02775;6.30695e-06;
0.109513;-3.00978;6.32069e-06;
0.109516;-2.9918;6.33449e-06;
0.109519;-2.97381;6.34834e-06;
0.109522;-2.95581;6.36225e-06;
0.109525;-2.93779;6.37623e-06;
0.109528;-2.91977;6.39027e-06;
0.109531;-2.90174;6.40437e-06;
0.109534;-2.88369;6.41854e-06;
0.109537;-2.86564;6.43276e-06;
0.10954;-2.84758;6.44706e-06;
0.109543;-2.8295;6.46142e-06;
0.109546;-2.81142;6.47585e-06;
0.109549;-2.79332;6.49035e-06;
0.109552;-2.77522;6.50492e-06;
0.109555;-2.75711;6.51956e-06;
0.109558;-2.73898;6.53427e-06;
0.109561;-2.72085;6.54905e-06;
0.109564;-2.70271;6.5639e-06;
0.109567;-2.68455;6.57883e-06;
0.10957;-2.66639;6.59384e-06;
0.109573;-2.64822;6.60892e-06;
0.109576;-2.63004;6.62408e-06;
0.109579;-2.61185;6.63932e-06;
0.109582;-2.59365;6.65464e-06;
0.109585;-2.57544;6.67004e-06;
0.109588;-2.55722;6.68552e-06;
0.109591;-2.53899;6.70108e-06;
0.109594;-2.52076;6.71674e-06;
0.109597;-2.50251;6.73247e-06;
0.1096;-2.48426;6.7483e-06;
0.109603;-2.46599;6.76421e-06;
0.109606;-2.44772;6.78022e-06;
0.109609;-2.42944;6.79631e-06;
0.109612;-2.41115;6.8125e-06;
0.109615;-2.39286;6.82878e-06;
0.109618;-2.37455;6.84516e-06;
0.109621;-2.35624;6.86164e-06;
0.109624;-2.33791;6.87821e-06;
0.109627;-2.31958;6.89489e-06;
0.10963;-2.30124;6.91166e-06;
0.109633;-2.28289;6.92854e-06;
0.109636;-2.26454;6.94553e-06;
0.109639;-2.24617;6.96262e-06;
0.109642;-2.2278;6.97983e-06;
0.109645;-2.20942;6.99714e-06;
0.109648;-2.19104;7.01456e-06;
0.109651;-2.17264;7.0321e-06;
0.109654;-2.15424;7.04976e-06;
0.109657;-2.13583;7.06753e-06;
0.10966;-2.11741;7.08542e-06;
0.109663;-2.09898;7.10344e-06;
0.109666;-2.08055;7.12157e-06;
0.109669;-2.06211;7.13984e-06;
0.109672;-2.04366;7.15823e-06;
0.109675;-2.02521;7.17675e-06;
0.109678;-2.00674;7.19541e-06;
0.109681;-1.98827;7.2142e-06;
0.109684;-1.9698;7.23312e-06;
0.109687;-1.95131;7.25219e-06;
0.10969;-1.93282;7.2714e-06;
0.109693;-1.91433;7.29075e-06;
0.109696;-1.89582;7.31025e-06;
0.109699;-1.87731;7.3299e-06;
0.109702;-1.85879;7.3497e-06;
0.109705;-1.84027;7.36966e-06;
0.109708;-1.82174;7.38978e-06;
0.109711;-1.8032;7.41005e-06;
0.109714;-1.78466;7.43049e-06;
0.109717;-1.76611;7.4511e-06;
0.10972;-1.74755;7.47188e-06;
0.109723;-1.72899;7.49283e-06;
0.109726;-1.71042;7.51396e-06;
0.109729;-1.69185;7.53526e-06;
0.109732;-1.67327;7.55675e-06;
0.109735;-1.65468;7.57843e-06;
0.109738;-1.63609;7.6003e-06;
0.109741;-1.61749;7.62236e-06;
0.109744;-1.59888;7.64462e-06;
0.109747;-1.58027;7.66708e-06;
0.10975;-1.56166;7.68975e-06;
0.109753;-1.54304;7.71263e-06;
0.109756;-1.52441;7.73572e-06;
0.109759;-1.50578;7.75904e-06;
0.109762;-1.48714;7.78257e-06;
0.109765;-1.4685;7.80633e-06;
0.109768;-1.44985;7.83033e-06;
0.109771;-1.4312;7.85457e-06;
0.109774;-1.41254;7.87904e-06;
0.109777;-1.39388;7.90377e-06;
0.10978;-1.37521;7.92875e-06;
0.109783;-1.35654;7.95398e-06;
0.109786;-1.33786;7.97949e-06;
0.109789;-1.31918;8.00526e-06;
0.109792;-1.30049;8.03131e-06;
0.109795;-1.2818;8.05764e-06;
0.109798;-1.26311;8.08426e-06;
0.109801;-1.2444;8.11118e-06;
0.109804;-1.2257;8.13839e-06;
0.109807;-1.20699;8.16592e-06;
0.10981;-1.18828;8.19377e-06;
0.109813;-1.16956;8.22194e-06;
0.109816;-1.15084;8.25044e-06;
0.109819;-1.13211;8.27928e-06;
0.109822;-1.11338;8.30847e-06;
0.109825;-1.09465;8.33802e-06;
0.109828;-1.07591;8.36793e-06;
0.109831;-1.05717;8.39822e-06;
0.109834;-1.03842;8.4289e-06;
0.109837;-1.01967;8.45996e-06;
0.10984;-1.00092;8.49144e-06;
0.109843;-0.982163;8.52332e-06;
0.109846;-0.963403;8.55564e-06;
0.109849;-0.94464;8.58839e-06;
0.109852;-0.925873;8.62159e-06;
0.109855;-0.907104;8.65525e-06;
0.109858;-0.88833;8.68938e-06;
0.109861;-0.869554;8.72401e-06;
0.109864;-0.850775;8.75913e-06;
0.109867;-0.831992;8.79477e-06;
0.10987;-0.813207;8.83094e-06;
0.109873;-0.794419;8.86765e-06;
0.109876;-0.775628;8.90493e-06;
0.109879;-0.756834;8.94278e-06;
0.109882;-0.738038;8.98123e-06;
0.109885;-0.719239;9.0203e-06;
0.109888;-0.700437;9.05999e-06;
0.109891;-0.681633;9.10034e-06;
0.109894;-0.662826;9.14136e-06;
0.109897;-0.644018;9.18308e-06;
0.1099;-0.625206;9.22551e-06;
0.109903;-0.606393;9.26869e-06;
0.109906;-0.587578;9.31263e-06;
0.109909;-0.56876;9.35736e-06;
0.109912;-0.54994;9.40291e-06;
0.109915;-0.531119;9.4493e-06;
0.109918;-0.512295;9.49658e-06;
0.109921;-0.49347;9.54476e-06;
0.109924;-0.474643;9.59388e-06;
0.109927;-0.455815;9.64398e-06;
0.10993;-0.436984;9.69508e-06;
0.109933;-0.418152;9.74725e-06;
0.109936;-0.399319;9.8005e-06;
0.109939;-0.380484;9.85488e-06;
0.109942;-0.361648;9.91045e-06;
0.109945;-0.342811;9.96724e-06;
0.109948;-0.323973;1.00253e-05;
0.109951;-0.305133;1.00847e-05;
0.109954;-0.286292;1.01455e-05;
0.109957;-0.267451;1.02077e-05;
0.10996;-0.248608;1.02715e-05;
0.109963;-0.229764;1.03368e-05;
0.109966;-0.21092;1.04038e-05;
0.109969;-0.192075;1.04726e-05;
0.109972;-0.173229;1.05432e-05;
0.109975;-0.154383;1.06157e-05;
0.109978;-0.135536;1.06902e-05;
0.109981;-0.116689;1.0767e-05;
0.109984;-0.0978413;1.08462e-05;
0.109987;-0.0789933;1.09279e-05;
0.10999;-0.060145;1.10126e-05;
0.109993;-0.0412966;1.11007e-05;
0.109996;-0.0224481;1.11927e-05;
0.109999;-0.00359951;1.12896e-05;
0.110002;0.015249;1.13928e-05;
0.110005;0.0340974;1.15046e-05;
0.110008;0.0529455;1.16286e-05;
0.110011;0.0717933;1.17702e-05;
0.110014;0.0906405;1.19387e-05;
0.110017;0.109487;1.21486e-05;
0.11002;0.128333;1.24233e-05;
0.110023;0.147176;1.28011e-05;
0.110026;0.166018;1.33435e-05;
0.110029;0.184857;1.41508e-05;
0.110032;0.203691;1.53848e-05;
0.110035;0.222517;1.73084e-05;
0.110038;0.241331;2.03467e-05;
0.110041;0.260126;2.51863e-05;
0.110044;0.278891;3.29326e-05;
0.110047;0.297609;4.53549e-05;
0.11005;0.31625;6.526e-05;
0.110053;0.334772;9.70363e-05;
0.110056;0.353107;0.00014739;
0.110059;0.371156;0.000226208;
0.110062;0.388781;0.000347287;
0.110065;0.405804;0.000528368;
0.110068;0.422023;0.000789756;
0.110071;0.437241;0.00115108;
0.110074;0.45131;0.00162716;
0.110077;0.464153;0.00222563;
0.11008;0.475803;0.00294331;
0.110083;0.486337;0.00377243;
0.110086;0.495872;0.00470114;
0.110089;0.50454;0.00571647;
0.110092;0.512462;0.00680608;
0.110095;0.519751;0.00795891;
0.110098;0.526499;0.00916553;
0.110101;0.532787;0.010418;
0.110104;0.538681;0.0117096;
0.110107;0.544235;0.013035;
0.11011;0.549494;0.0143896;
0.110113;0.554497;0.0157696;
0.110116;0.559276;0.0171718;
0.110119;0.563856;0.0185936;
0.110122;0.56826;0.0200327;
0.110125;0.572507;0.0214872;
0.110128;0.576614;0.0229555;
0.110131;0.580594;0.0244361;
0.110134;0.58446;0.0259279;
0.110137;0.588222;0.0274298;
0.11014;0.591889;0.0289409;
0.110143;0.59547;0.0304603;
0.110146;0.598971;0.0319873;
0.110149;0.602399;0.0335213;
0.110152;0.60576;0.0350617;
0.110155;0.609058;0.036608;
0.110158;0.612298;0.0381598;
0.110161;0.615485;0.0397166;
0.110164;0.61862;0.0412781;
0.110167;0.621709;0.042844;
0.11017;0.624754;0.0444138;
0.110173;0.627757;0.0459875;
0.110176;0.630721;0.0475646;
0.110179;0.633649;0.0491451;
0.110182;0.636542;0.0507285;
0.110185;0.639402;0.0523149;
0.110188;0.642232;0.0539039;
0.110191;0.645032;0.0554954;
0.110194;0.647804;0.0570893;
0.110197;0.65055;0.0586855;
0.1102;0.65327;0.0602836;
0.110203;0.655967;0.0618838;
0.110206;0.658641;0.0634858;
0.110209;0.661292;0.0650895;
0.110212;0.663923;0.0666948;
0.110215;0.666534;0.0683017;
0.110218;0.669126;0.06991;
0.110221;0.671699;0.0715196;
0.110224;0.674255;0.0731306;
0.110227;0.676794;0.0747427;
0.11023;0.679316;0.0763559;
0.110233;0.681823;0.0779702;
0.110236;0.684314;0.0795855;
0.110239;0.686791;0.0812017;
0.110242;0.689254;0.0828188;
0.110245;0.691704;0.0844367;
0.110248;0.69414;0.0860554;
0.110251;0.696564;0.0876748;
0.110254;0.698975;0.0892949;
0.110257;0.701375;0.0909155;
0.11026;0.703763;0.0925368;
0.110263;0.70614;0.0941586;
0.110266;0.708506;0.0957809;
0.110269;0.710862;0.0974036;
0.110272;0.713207;0.0990268;
0.110275;0.715543;0.10065;
0.110278;0.717869;0.102274;
0.110281;0.720186;0.103898;
0.110284;0.722493;0.105523;
0.110287;0.724792;0.107148;
0.11029;0.727082;0.108773;
0.110293;0.729364;0.110398;
0.110296;0.731638;0.112023;
0.110299;0.733903;0.113648;
0.110302;0.736161;0.115274;
0.110305;0.738411;0.1169;
0.110308;0.740654;0.118525;
0.110311;0.74289;0.120151;
0.110314;0.745118;0.121777;
0.110317;0.74734;0.123403;
0.11032;0.749555;0.125029;
0.110323;0.751763;0.126654;
0.110326;0.753965;0.12828;
0.110329;0.75616;0.129905;
0.110332;0.758349;0.131531;
0.110335;0.760532;0.133156;
0.110338;0.762709;0.134781;
0.110341;0.764881;0.136406;
0.110344;0.767046;0.138031;
0.110347;0.769206;0.139656;
0.11035;0.77136;0.14128;
0.110353;0.773509;0.142904;
0.110356;0.775653;0.144528;
0.110359;0.777791;0.146152;
0.110362;0.779924;0.147775;
0.110365;0.782052;0.149398;
0.110368;0.784175;0.151021;
0.110371;0.786293;0.152644;
0.110374;0.788407;0.154266;
0.110377;0.790515;0.155887;
0.11038;0.792619;0.157509;
0.110383;0.794718;0.15913;
0.110386;0.796813;0.16075;
0.110389;0.798903;0.162371;
0.110392;0.800989;0.16399;
0.110395;0.803071;0.16561;
0.110398;0.805148;0.167229;
0.110401;0.807221;0.168847;
0.110404;0.80929;0.170465;
0.110407;0.811355;0.172083;
0.11041;0.813416;0.1737;
0.110413;0.815472;0.175316;
0.110416;0.817525;0.176932;
0.110419;0.819574;0.178548;
0.110422;0.821619;0.180162;
0.110425;0.82366;0.181777;
0.110428;0.825697;0.183391;
0.110431;0.827731;0.185004;
0.110434;0.829761;0.186616;
0.110437;0.831788;0.188228;
0.11044;0.83381;0.18984;
0.110443;0.835829;0.191451;
0.110446;0.837845;0.193061;
0.110449;0.839857;0.194671;
0.110452;0.841866;0.196279;
0.110455;0.843871;0.197888;
0.110458;0.845873;0.199495;
0.110461;0.847872;0.201102;
0.110464;0.849867;0.202709;
0.110467;0.851859;0.204314;
0.11047;0.853848;0.205919;
0.110473;0.855833;0.207523;
0.110476;0.857815;0.209127;
0.110479;0.859794;0.210729;
0.110482;0.86177;0.212331;
0.110485;0.863743;0.213932;
0.110488;0.865712;0.215533;
0.110491;0.867679;0.217133;
0.110494;0.869643;0.218731;
0.110497;0.871603;0.22033;
0.1105;0.87356;0.221927;
0.110503;0.875515;0.223523;
0.110506;0.877466;0.225119;
0.110509;0.879415;0.226714;
0.110512;0.881361;0.228308;
0.110515;0.883303;0.229901;
0.110518;0.885243;0.231494;
0.110521;0.88718;0.233085;
0.110524;0.889114;0.234676;
0.110527;0.891046;0.236266;
0.11053;0.892974;0.237855;
0.110533;0.8949;0.239443;
0.110536;0.896823;0.24103;
0.110539;0.898743;0.242616;
0.110542;0.90066;0.244202;
0.110545;0.902575;0.245786;
0.110548;0.904487;0.24737;
0.110551;0.906396;0.248953;
0.110554;0.908302;0.250534;
0.110557;0.910206;0.252115;
0.11056;0.912107;0.253695;
0.110563;0.914006;0.255274;
0.110566;0.915901;0.256851;
0.110569;0.917795;0.258428;
0.110572;0.919685;0.260004;
0.110575;0.921573;0.261579;
0.110578;0.923458;0.263153;
0.110581;0.925341;0.264726;
0.110584;0.927221;0.266298;
0.110587;0.929099;0.267869;
0.11059;0.930974;0.269439;
0.110593;0.932847;0.271007;
0.110596;0.934717;0.272575;
0.110599;0.936584;0.274142;
0.110602;0.938449;0.275708;
0.110605;0.940311;0.277272;
0.110608;0.942171;0.278836;
0.110611;0.944029;0.280398;
0.110614;0.945884;0.28196;
0.110617;0.947736;0.28352;
0.11062;0.949586;0.285079;
0.110623;0.951433;0.286637;
0.110626;0.953278;0.288194;
0.110629;0.955121;0.28975;
0.110632;0.956961;0.291305;
0.110635;0.958799;0.292859;
0.110638;0.960634;0.294411;
0.110641;0.962467;0.295962;
0.110644;0.964297;0.297513;
0.110647;0.966125;0.299062;
0.11065;0.967951;0.300609;
0.110653;0.969774;0.302156;
0.110656;0.971595;0.303702;
0.110659;0.973413;0.305246;
0.110662;0.975229;0.306789;
0.110665;0.977042;0.308331;
0.110668;0.978854;0.309872;
0.110671;0.980662;0.311411;
0.110674;0.982469;0.31295;
0.110677;0.984273;0.314487;
0.11068;0.986075;0.316023;
0.110683;0.987874;0.317557;
0.110686;0.989671;0.319091;
0.110689;0.991465;0.320623;
0.110692;0.993258;0.322154;
0.110695;0.995047;0.323683;
0.110698;0.996835;0.325212;
0.110701;0.99862;0.326739;
0.110704;1.0004;0.328264;
0.110707;1.00218;0.329789;
0.11071;1.00396;0.331312;
0.110713;1.00574;0.332834;
0.110716;1.00751;0.334355;
0.110719;1.00928;0.335874;
0.110722;1.01105;0.337392;
0.110725;1.01282;0.338909;
0.110728;1.01458;0.340424;
0.110731;1.01634;0.341938;
0.110734;1.0181;0.34345;
0.110737;1.01986;0.344962;
0.11074;1.02161;0.346472;
0.110743;1.02337;0.34798;
0.110746;1.02512;0.349487;
0.110749;1.02687;0.350993;
0.110752;1.02861;0.352498;
0.110755;1.03035;0.354001;
0.110758;1.0321;0.355502;
0.110761;1.03383;0.357003;
0.110764;1.03557;0.358502;
0.110767;1.0373;0.359999;
0.11077;1.03904;0.361495;
0.110773;1.04077;0.36299;
0.110776;1.04249;0.364483;
0.110779;1.04422;0.365975;
0.110782;1.04594;0.367465;
0.110785;1.04766;0.368954;
0.110788;1.04938;0.370441;
0.110791;1.05109;0.371927;
0.110794;1.05281;0.373412;
0.110797;1.05452;0.374895;
0.1108;1.05623;0.376376;
0.110803;1.05793;0.377856;
0.110806;1.05964;0.379335;
0.110809;1.06134;0.380812;
0.110812;1.06304;0.382287;
0.110815;1.06473;0.383761;
0.110818;1.06643;0.385234;
0.110821;1.06812;0.386705;
0.110824;1.06981;0.388175;
0.110827;1.0715;0.389643;
0.11083;1.07319;0.391109;
0.110833;1.07487;0.392574;
0.110836;1.07655;0.394037;
0.110839;1.07823;0.395499;
0.110842;1.0799;0.396959;
0.110845;1.08158;0.398418;
0.110848;1.08325;0.399875;
